event_name,city,state,latitude,longitude,start_date,start_time,end_date,end_time,religious_spiritual,cultural_heritage,literature_poetry,art_exhibition,dance_performing,film_media,comedy_standup,music_classical_folk,music_contemporary,nightlife,celebrity_event,food_culinary,fashion_lifestyle,wellness_mental,nature_outdoor,education_workshop,technology_innovation,hackathon_coding,startup_business,academic_conference,roadshow,airshow_aviation,auto_motor,gaming_esports,science_space,sports_fitness,adventure_extreme,community_social,government_public,trade_expo,sunset_view,sunrise_view,seaside_beach,mountain_climbing,boating_cruise,wildlife_safari,desert_experience,snow_activity,heritage_walk,street_festival,local_fair,lake_activity,forest_trail,island_experience,river_ghat
Technology Innovation Expo,Jodhpur,Rajasthan,15.194488,69.123464,2026-07-21,09:00,2026-07-21,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Konark,Odisha,13.79757,79.170245,2026-01-21,09:00,2026-01-22,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Bengaluru,Karnataka,18.007138,81.962953,2026-07-05,09:00,2026-07-05,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Kochi,Kerala,13.766646,92.607665,2026-09-20,09:00,2026-09-20,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Community Cultural Festival,Hampi,Karnataka,16.574723,88.750907,2026-05-19,09:00,2026-05-20,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Ooty,Tamil Nadu,23.007725,93.95102,2026-08-01,09:00,2026-08-03,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Startup & Business Conference,Bengaluru,Karnataka,20.925198,91.307152,2026-03-15,09:00,2026-03-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Leh,Ladakh,24.301922,74.369725,2026-10-21,09:00,2026-10-21,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Kochi,Kerala,29.121009,87.932135,2026-10-28,09:00,2026-10-30,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Bilaspur,Chhattisgarh,27.325853,96.19248,2026-01-03,09:00,2026-01-03,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Manali,Himachal Pradesh,9.40566,89.191474,2026-04-28,09:00,2026-04-30,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Aizawl,Mizoram,20.936481,92.042497,2026-12-02,09:00,2026-12-04,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nature & Forest Trail,Jaipur,Rajasthan,28.181197,94.295163,2026-06-16,09:00,2026-06-16,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Community Cultural Festival,Kochi,Kerala,22.27959,75.310808,2026-06-14,09:00,2026-06-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Trivandrum,Kerala,30.15124,75.781865,2026-08-08,09:00,2026-08-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Startup & Business Conference,Cherrapunji,Meghalaya,31.507413,94.462952,2026-01-31,09:00,2026-01-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Ranchi,Jharkhand,11.124328,78.991776,2026-08-20,09:00,2026-08-20,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Technology Innovation Expo,Amritsar,Punjab,12.854505,94.649164,2026-10-07,09:00,2026-10-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Goa,Goa,19.058182,73.377639,2026-01-07,09:00,2026-01-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Aizawl,Mizoram,29.428962,78.300642,2026-12-03,09:00,2026-12-04,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Ooty,Tamil Nadu,15.055901,69.080522,2026-02-04,09:00,2026-02-04,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Udaipur,Rajasthan,16.524061,72.873971,2026-10-03,09:00,2026-10-03,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Cherrapunji,Meghalaya,15.96584,69.633924,2026-01-11,09:00,2026-01-11,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Amritsar,Punjab,17.934299,69.67403,2026-08-05,09:00,2026-08-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Lucknow,Uttar Pradesh,19.253295,74.089248,2026-12-07,09:00,2026-12-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Bhubaneswar,Odisha,14.728299,93.655846,2026-06-02,09:00,2026-06-02,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Gwalior,Madhya Pradesh,20.729965,94.885689,2026-12-26,09:00,2026-12-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Puri,Odisha,33.088692,94.150256,2026-01-07,09:00,2026-01-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Gangtok,Sikkim,20.374853,88.610651,2026-03-29,09:00,2026-03-29,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Classical Music Concert,Madurai,Tamil Nadu,15.658231,75.094038,2026-05-05,09:00,2026-05-05,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Kochi,Kerala,10.704771,78.694378,2026-02-13,09:00,2026-02-14,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Lucknow,Uttar Pradesh,24.984632,84.6229,2026-05-28,09:00,2026-05-29,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Hyderabad,Telangana,32.5083,79.269425,2026-10-19,09:00,2026-10-21,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Madurai,Tamil Nadu,9.895193,71.634071,2026-04-03,09:00,2026-04-03,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Dharamshala,Himachal Pradesh,14.747944,96.275533,2026-06-19,09:00,2026-06-19,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Puri,Odisha,12.899372,71.532886,2026-07-12,09:00,2026-07-14,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Gangtok,Sikkim,14.787958,93.902698,2026-10-05,09:00,2026-10-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Beach Sunset Experience,Gangtok,Sikkim,8.76331,84.32171,2026-05-29,09:00,2026-05-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Patna,Bihar,28.797463,93.710504,2026-03-29,09:00,2026-03-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Aizawl,Mizoram,19.581287,74.312813,2026-05-26,09:00,2026-05-26,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Chennai,Tamil Nadu,28.049959,79.295636,2026-10-23,09:00,2026-10-25,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Rishikesh,Uttarakhand,27.218558,83.085882,2026-09-13,09:00,2026-09-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Pelling,Sikkim,21.691648,73.769181,2026-12-12,09:00,2026-12-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Community Cultural Festival,Guwahati,Assam,23.891039,84.939267,2026-02-23,09:00,2026-02-23,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Agra,Uttar Pradesh,31.864883,80.259226,2026-09-10,09:00,2026-09-11,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Hampi,Karnataka,17.914032,74.286021,2026-04-16,09:00,2026-04-17,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Bhubaneswar,Odisha,24.453226,76.82088,2026-07-17,09:00,2026-07-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Bhopal,Madhya Pradesh,11.754063,85.88257,2026-10-07,09:00,2026-10-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Indore,Madhya Pradesh,31.281121,93.731262,2026-12-28,09:00,2026-12-28,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Mussoorie,Uttarakhand,22.257855,92.015055,2026-03-07,09:00,2026-03-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Madurai,Tamil Nadu,28.630583,74.660545,2026-11-12,09:00,2026-11-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Patna,Bihar,29.899717,79.8259,2026-04-26,09:00,2026-04-28,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Jodhpur,Rajasthan,13.219561,77.235813,2026-12-28,09:00,2026-12-30,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Startup & Business Conference,Patna,Bihar,31.084123,72.086276,2026-11-23,09:00,2026-11-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Chennai,Tamil Nadu,11.475984,80.444267,2026-11-10,09:00,2026-11-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Haridwar,Uttarakhand,8.104849,77.641288,2026-05-27,09:00,2026-05-27,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Kalimpong,West Bengal,11.918952,85.577488,2026-01-27,09:00,2026-01-28,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nature & Forest Trail,Darjeeling,West Bengal,34.434685,93.097417,2026-05-26,09:00,2026-05-28,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cultural Heritage Walk,Srinagar,Jammu and Kashmir,23.881897,84.080475,2026-10-09,09:00,2026-10-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Technology Innovation Expo,Hampi,Karnataka,28.063857,79.686343,2026-08-06,09:00,2026-08-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Kalimpong,West Bengal,15.378341,90.810767,2026-01-13,09:00,2026-01-13,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Rishikesh,Uttarakhand,23.072977,91.508629,2026-01-22,09:00,2026-01-23,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Gwalior,Madhya Pradesh,24.801628,92.668941,2026-01-15,09:00,2026-01-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Hampi,Karnataka,9.653311,95.032224,2026-05-07,09:00,2026-05-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Chennai,Tamil Nadu,19.821137,79.399031,2026-02-24,09:00,2026-02-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Ujjain,Madhya Pradesh,30.084413,71.581794,2026-05-19,09:00,2026-05-20,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Lucknow,Uttar Pradesh,23.383671,80.243409,2026-05-28,09:00,2026-05-28,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Rajgir,Bihar,29.353613,82.324817,2026-09-30,09:00,2026-09-30,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Puri,Odisha,17.254517,77.548109,2026-06-16,09:00,2026-06-16,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Community Cultural Festival,Kolkata,West Bengal,23.145119,94.246608,2026-06-06,09:00,2026-06-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Shimla,Himachal Pradesh,9.686559,86.707422,2026-07-30,09:00,2026-07-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Agra,Uttar Pradesh,14.605436,70.655351,2026-08-25,09:00,2026-08-26,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Darjeeling,West Bengal,21.593882,83.958996,2026-12-30,09:00,2026-12-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Technology Innovation Expo,Goa,Goa,22.813846,85.797891,2026-02-21,09:00,2026-02-23,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Aizawl,Mizoram,25.009532,94.358933,2026-09-26,09:00,2026-09-28,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Classical Music Concert,Alleppey,Kerala,11.362618,85.126392,2026-10-25,09:00,2026-10-25,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Madurai,Tamil Nadu,33.086543,78.597525,2026-10-13,09:00,2026-10-13,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Lucknow,Uttar Pradesh,23.05344,82.961899,2026-12-15,09:00,2026-12-15,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Gokarna,Karnataka,12.38234,73.129346,2026-08-25,09:00,2026-08-25,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Kalimpong,West Bengal,13.238605,95.026606,2026-02-15,09:00,2026-02-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cultural Heritage Walk,Kochi,Kerala,15.625283,87.282169,2026-11-17,09:00,2026-11-17,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cultural Heritage Walk,Amritsar,Punjab,31.279689,81.804341,2026-08-01,09:00,2026-08-01,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cultural Heritage Walk,Pelling,Sikkim,24.935525,88.375291,2026-08-24,09:00,2026-08-25,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nature & Forest Trail,Lucknow,Uttar Pradesh,10.903942,74.120673,2026-09-12,09:00,2026-09-13,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cultural Heritage Walk,Haridwar,Uttarakhand,18.296545,89.42951,2026-01-22,09:00,2026-01-22,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nature & Forest Trail,Amritsar,Punjab,31.558599,81.576872,2026-01-07,09:00,2026-01-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Classical Music Concert,Hyderabad,Telangana,31.968071,85.433679,2026-05-24,09:00,2026-05-24,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Guwahati,Assam,14.655905,85.339476,2026-01-29,09:00,2026-01-30,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Kolkata,West Bengal,20.005335,90.695458,2026-10-16,09:00,2026-10-18,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Chandigarh,Chandigarh,32.041913,71.895413,2026-12-12,09:00,2026-12-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Cherrapunji,Meghalaya,10.558927,88.780398,2026-07-09,09:00,2026-07-11,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Classical Music Concert,Chennai,Tamil Nadu,20.771566,90.832977,2026-03-07,09:00,2026-03-07,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Kalimpong,West Bengal,31.664682,80.752808,2026-07-13,09:00,2026-07-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Mussoorie,Uttarakhand,17.653783,81.200698,2026-12-19,09:00,2026-12-19,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
